name,artist,uri,popularity,album_name,release_date,album_art_url,genres
Juste Une Petite Fille,Maurane,spotify:track:2q39nL28hkaYW7cXkSzTil,2,Differente,1996-01-01,https://i.scdn.co/image/ab67616d0000b27326423b9e4e44c1bd6028c570,"chanson, french pop"
El Te Daba Mala Vida - Remastered 2005,Los Chichos,spotify:track:1LcoUN87XUy2LlEgaABk4D,5,Déjame Solo (Remastered 2005),1983-01-01,https://i.scdn.co/image/ab67616d0000b27308eec16c09d1eb0de06fe522,"pop flamenco, rumba"
The Burp Heard 'Round The World,James Newton Howard,spotify:track:26OiaQjhblncUk4GHDCysZ,2,Nanny McPhee Returns (Original Motion Picture Soundtrack),2010-01-01,https://i.scdn.co/image/ab67616d0000b273ac348a6537981917a4255edd,"orchestral soundtrack, soundtrack"
Das Telefon sagt du,Andreas Dorau,spotify:track:5j3y45ReUzCTBL4Be8vHh2,10,Neu!,1994-09-30,https://i.scdn.co/image/ab67616d0000b2735c903471dc1feabeafc7a9d0,neue deutsche welle
Computer Love - 2009 Remaster,Kraftwerk,spotify:track:5BXBi5pLeJhblMVH2ltjpl,43,Computer World (2009 Remaster),1981,https://i.scdn.co/image/ab67616d0000b273a939b4d5a12ac8c669910768,"dusseldorf electronic, early synthpop, electro, proto-techno, synthpop"
We Have All the Time in the World,Fun Lovin' Criminals,spotify:track:5cwqFWmVkwm1eNqzHodQdm,38,Come Find Yourself,1996-02-20,https://i.scdn.co/image/ab67616d0000b2736db763df6dd05206313f50bd,rap rock
Angels We Have Heard On High,Shirley Caesar,spotify:track:6acHbnQ6kpbhXVeGStiUXt,6,Christmasing,1986-10-15,https://i.scdn.co/image/ab67616d0000b273c1f6b2191e33fe691857dd6f,gospel
Cold in Hands Blues,Bessie Smith,spotify:track:7frhdcGQchsc20TVPn8DbP,0,"Introducing Bessie Smith, Vol. 2",2014-05-29,https://i.scdn.co/image/ab67616d0000b273cfc44156e6f0d53b5df9e57a,"blues, harlem renaissance, jazz blues, traditional blues"
Bucket's Got A Hole In It,Washboard Sam,spotify:track:6mBWikixSVyqM4V1hOtaJz,1,Washboard Sam Vol. 3 (1938),1993,https://i.scdn.co/image/ab67616d0000b273d2b3f1c741a3e25693e116cc,"chicago blues, traditional blues, washboard"
Tu Hi Tu Sada,DCS,spotify:track:6Dl2hOsYjMtjGzh1EpDeAs,0,Honge Na Juda Hum,2001-01-01,https://i.scdn.co/image/ab67616d0000b273867280ea550b2a4f052b0c08,"bhangra, classic bhangra"
Someone To Hold,Singing Melody,spotify:track:5lYLjnctYrCR58LatcL8V9,21,Strictly The Best Vol. 18,2005,https://i.scdn.co/image/ab67616d0000b27360920a0d9aa6c0909d3ef0bc,"deep ragga, lovers rock, old school dancehall, roots reggae"
Let's Blame the Lightman,Gwar,spotify:track:0UCJTz3OKt7ZFvnkORw8L6,11,Carnival of Chaos,1997-03-25,https://i.scdn.co/image/ab67616d0000b273559a2100cc07f18cc5053450,"comic metal, groove metal, industrial metal, nu metal, old school thrash, virginia metal, virginia punk"
He Will Lead His Children Home - Homecoming Hymns Album Version,Bill & Gloria Gaither,spotify:track:1zeqSwSd03a3TiSHCG2hG9,10,Homecoming Hymns,2005-01-01,https://i.scdn.co/image/ab67616d0000b273f04c7a190952aa9bc65155ca,southern gospel
My Heart Is Yearning,NOFX,spotify:track:6y51vG6SY1uqDssyUpxKDB,33,Punk In Drublic,1994-07-19,https://i.scdn.co/image/ab67616d0000b273b00c510f182b92234ca2b93d,"punk, skate punk, socal pop punk"
Air: My Lagan Love,Willie Clancy,spotify:track:2XdfTQOUjh5reRLpvqtugX,1,Willie Clancy The Gold Ring,2010-02-26,https://i.scdn.co/image/ab67616d0000b273c550d35b1d0303a79dad2311,"irish folk, uilleann pipes"
Viaje al Averno,Gabinete Caligari,spotify:track:7tJcAFyA39X8ajbGOMu3cK,10,Lo Mejor De Gabinete Caligari,2009-06-23,https://i.scdn.co/image/ab67616d0000b27375eed2ca4967d8534ed28507,"spanish new wave, spanish pop"
Palabras De Amor,La Portuaria,spotify:track:2fHK5GLZrgMNAevPTLqPq1,7,La Portuaria En Vivo,1997-01-01,https://i.scdn.co/image/ab67616d0000b273ae74225fe81d771adcc40aaa,"argentine rock, ska argentino"
Por La Calle abajo,Los Chunguitos,spotify:track:3leXcSVbqxpwIa1zJCjj4p,34,Hoy Sus 30 Mejores Canciones,2000-01-01,https://i.scdn.co/image/ab67616d0000b2734b8d0fd93ab9127e20a1e84c,"carnaval cadiz, pop flamenco, rumba, spanish pop"
A La Naturaleza,Ray Sandoval,spotify:track:7qzctpZYni8s52Vl66Q7dD,0,A La Naturaleza,1999-06-29,https://i.scdn.co/image/ab67616d0000b273a4e571fb833164cefd5bb253,No genres available
Everytime,Britney Spears,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,63,In The Zone,2003-11-13,https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4,"dance pop, pop"
Dance Dance Dance,Neil Young,spotify:track:0bv2jpNN8ztQFmkeiIiGhX,28,Early Daze,2024-06-28,https://i.scdn.co/image/ab67616d0000b2736e780518d2213aa788f60d6a,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter"
Buy You A Drink,DJ Nasty,spotify:track:74xEEBVcfQoThm49nhv2xU,0,Tha Remixes Vol. 11,2007-07-12,https://i.scdn.co/image/ab67616d0000b2737634b7066fd7c4a5a0fb817d,ghettotech
For Tomorrow,Shaman,spotify:track:4FXxbR5oCSQZvwdgYJuKG2,37,Ritual,2002-08-20,https://i.scdn.co/image/ab67616d0000b2730be199bbe7ae13e71afa2a5c,"brazilian metal, brazilian power metal, brazilian progressive metal, power metal, progressive power metal"
Dimitroula,Amalia Avgoustaki,spotify:track:4gqz1nuxEtavfGRFWKEr7W,0,Dream Show The Music 1,2006-03-10,https://i.scdn.co/image/ab67616d0000b273152ea1329f55bce2b155184b,No genres available
"With a Little Help from My Friends (aus ""The Voice of Germany 2024"") - Live",Arlena,spotify:track:2uCxffk4cVr0AWOrM2POwA,20,"With a Little Help from My Friends (aus ""The Voice of Germany 2024"") [Live]",2024-11-02,https://i.scdn.co/image/ab67616d0000b2735de7c304d9ace4bbdc3ed91b,No genres available
Burma Train Change,Martin Denny,spotify:track:2mmw5R56UJEmvQbsb5M4EN,0,Jamaica Farewell,2009,https://i.scdn.co/image/ab67616d0000b2736261bbd21ee4633d9c763cce,"easy listening, exotica, lounge"
Don't Lose Control,Bill Laswell,spotify:track:4xYf6BnT1XdFW5qlAF3Mpg,0,One Down,2001,https://i.scdn.co/image/ab67616d0000b273885696c244175735d85dd92c,"dub metal, illbient, tzadik"
Clap Ur Handz,K-OS,spotify:track:6hsF2BEbn0YL5wGH56bN8g,13,Joyful Rebellion,2004-01-01,https://i.scdn.co/image/ab67616d0000b27369358222aeded74c050e38f4,"alternative hip hop, canadian hip hop, canadian old school hip hop"
One Hour Empire,Broadcast,spotify:track:1PfjT8i7CZI4iFtYdNzd81,10,The Future Crayon,2006-08-21,https://i.scdn.co/image/ab67616d0000b273b50c687dcb08a9d854880eb8,"art pop, chamber pop, dream pop, experimental rock, hauntology, indietronica, nu gaze, slowcore"
My Never,Blue October,spotify:track:360PxuemkfO5AF4ervkiIi,9,Approaching Normal (Explicit Version),2009-01-01,https://i.scdn.co/image/ab67616d0000b2730bd15284a5bc1ba024079d7b,san marcos tx indie
Ma soeur,France D'Amour,spotify:track:21BTYS73iqAb9HhBCEm9CC,0,Les Autres,2007,https://i.scdn.co/image/ab67616d0000b2736986d2176b065c25a54f8c5f,"auteur-compositeur-interprete quebecois, chanson quebecois, rock quebecois"
No More Lonely Nights,Fiona,spotify:track:41HW3Rbh3vSC0znsxIL4tO,23,Wanna Make Love,2005,https://i.scdn.co/image/ab67616d0000b2730ba7468d6dcfda9c3f839d64,No genres available
Dogon,Carl Crack,spotify:track:0UDiog9aLrowR8kPm7hUa9,3,Black Ark,1998-05-05,https://i.scdn.co/image/ab67616d0000b27333c474cef3b761fc8bf393ed,"digital hardcore, sound collage"
Perdido,Sam Butera,spotify:track:1CW5CArsedYXfpqg1Tk3UM,6,Witness to the Swing!,2023-01-27,https://i.scdn.co/image/ab67616d0000b2735a832639bb1cfccf580de1b5,"jazz saxophone, new orleans jazz"
Your Head,Helmet,spotify:track:7cF2IWNliAdpy26eYNclbe,12,Born Annoying,1994,https://i.scdn.co/image/ab67616d0000b27378275f17414f151fb1b83393,"alternative metal, alternative rock, groove metal, grunge, industrial metal, industrial rock, nu metal, post-hardcore"
Signs Of Insanity,Headhunter,spotify:track:3jUTTYiInGyhpHQNfe403p,1,A Bizarre Gardening Accident,2020-11-08,https://i.scdn.co/image/ab67616d0000b273d39292bfd4fc2bb430c63cc1,power thrash
Little Woman,Jazz Gillum,spotify:track:5b2qfBi2VnBD9TRX0NmPsD,0,Jazz Gillum Vol. 2 1938-1941,1993,https://i.scdn.co/image/ab67616d0000b273585d3ddee0ddcf88d149920b,"chicago blues, country blues, harmonica blues"
Nothing to Lose,Boondox,spotify:track:4CdvlUgeC9SsRc935oUC46,10,South of Hell,2015-04-01,https://i.scdn.co/image/ab67616d0000b27312a66fe2d3fd598618528dd3,"country rap, horrorcore"
Love Can Break Your Heart,Michael McDonald,spotify:track:4PgihlWbbhLpuiSTleaVtF,20,Take It to Heart,1990-05-11,https://i.scdn.co/image/ab67616d0000b27372a576d2fe2270948871ed94,"mellow gold, soft rock, yacht rock"
Mi Son Maracaibo,René Touzet,spotify:track:2XX7wYdu64NuWx6p1frOeS,1,The Best Of Rene Touzet (His Piano and Orchestra),1994,https://i.scdn.co/image/ab67616d0000b273a78653dd6b6905116b9d64ff,cha-cha-cha
Angel,Aerosmith,spotify:track:3kfXUGIdBNpyr2gBvU3Guj,60,Permanent Vacation,1987-01-01,https://i.scdn.co/image/ab67616d0000b273a8a965df6a845b265ee19106,"album rock, classic rock, hard rock, rock"
Scratchy - Takes 1-3,Crazy Horse,spotify:track:3HAuCHk2YQ6NNXz4436kSl,0,Scratchy: The Reprise Recordings,2005-11-29,https://i.scdn.co/image/ab67616d0000b273aab26e7033ac5eb1443de6ed,"country rock, folk rock, roots rock"
Voodoo Chile,Hiram Bullock,spotify:track:0oU052NVyQTkExGAmRAZXn,1,Voodoo Crossing A Tribute To Jimi Hendrix,2009-12-30,https://i.scdn.co/image/ab67616d0000b2739f68fa454680b00a5395e72b,"jazz fusion, jazz guitar"
Long Distance Relationship,Paul Taylor,spotify:track:37vhCJsoYON8xkxfz3On7T,1,Ladies' Choice,2007-05-22,https://i.scdn.co/image/ab67616d0000b2731658f9cd9138c87b3278fe7a,"smooth jazz, smooth saxophone"
Grad,Baroness,spotify:track:3W6NH5z8vsDSo4ZaJW7a2Q,19,The Red Album,2007-09-04,https://i.scdn.co/image/ab67616d0000b2733aa5414e220c3c4174a91b5b,"progressive sludge, sludge metal"
Rainbow Ride,Serpentine,spotify:track:4mlOgH0nstO6ZsnVvHQkBR,0,Honest,2004,https://i.scdn.co/image/ab67616d0000b273cbe814bfdd6995954330adf7,No genres available
So ist das nun mal,Andreas Dorau,spotify:track:35gRADehpX6Q6yxndKPNga,11,70 Minuten Musik ungeklärter Herkunft,1997-01-01,https://i.scdn.co/image/ab67616d0000b27332dbf5a06303a6031659f416,neue deutsche welle
Ready Now,Bukue One,spotify:track:6K76VjTIeUqP9FCwEEkyIY,0,Intromission '24,2007-03-18,https://i.scdn.co/image/ab67616d0000b2734cae1bdbdc7f4fe19746985a,No genres available
Captain Fingers,Lee Ritenour,spotify:track:0oKqsHrlbwemH9U1a3dSsl,17,Captain Fingers,1977,https://i.scdn.co/image/ab67616d0000b2736c7befe8028b23d89ba08a1e,"jazz funk, jazz fusion, jazz guitar, smooth jazz, yacht rock"
State Of The Union,Rise Against,spotify:track:1c5fl1rKp7BS4iTCxnFs4v,35,Siren Song Of The Counter-Culture,2004-01-01,https://i.scdn.co/image/ab67616d0000b2731107b18eac8c7824908069cd,"alternative metal, chicago hardcore, chicago punk, hardcore punk, modern rock, pop punk, post-grunge, punk"
Say How I Feel,Rhian Benson,spotify:track:2HkcalIlbYABTmEiCZyWlC,18,Gold Coast,2003-10-07,https://i.scdn.co/image/ab67616d0000b273e3adea2846d65e99a4f3086b,No genres available
Imparable (duet with Jesse & Joy),Tommy Torres,spotify:track:0HliXx8B3ETokoNavhNqEM,41,Tarde O Temprano (Late Edition),2008-04-01,https://i.scdn.co/image/ab67616d0000b273df33c3cc8734d4f969ec4119,"latin pop, puerto rican pop"
Light,Teena Marie,spotify:track:2UzBsmpKW6lVZCZwBXrYcN,2,Lovergirl: The Teena Marie Story,1997,https://i.scdn.co/image/ab67616d0000b273add86f8233864dd9b621bb34,"contemporary r&b, funk, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
Cherry Pie,Warrant,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,61,Cherry Pie (Expanded Edition),1990-05-01,https://i.scdn.co/image/ab67616d0000b273a686407704920528824c395a,"album rock, glam metal, hard rock"
Water Is Alright In Tay,The Clancy Brothers,spotify:track:7pOKmoOBN0XkYryiBd1Mni,27,Irish Drinking Songs,1993-02-02,https://i.scdn.co/image/ab67616d0000b2739f62c7cccbaf889c05e55085,"irish folk, irish pub song"
Second Hand Life,Joe Lynn Turner,spotify:track:5bkdTlYaKy9xYnUFUb2SGI,4,Second Hand Life,2007-09-18,https://i.scdn.co/image/ab67616d0000b27347e4b426fbe64c9f57ba58d9,"glam metal, hard rock"
Just A Closer Walk With Thee,Andy Griffith,spotify:track:14mfmLaH9qd81zp9fUHb8O,8,Somebody Bigger Than You And I,1972,https://i.scdn.co/image/ab67616d0000b2737fb92a98bcc81c811e87aad4,"clean comedy, country gospel"
Happy Valentine's Day,Outkast,spotify:track:32q1h0jij3ePpp47ShIqVy,37,Speakerboxxx/The Love Below,2003,https://i.scdn.co/image/ab67616d0000b2736e88eb6508fd94cd1b745ce2,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
Hipster Haircut,IYOV,spotify:track:7dwSDhNfL1oKCBANc0zJYD,0,"Allt Är Skit, Jämt",2009-11-01,https://i.scdn.co/image/ab67616d0000b27341958d98d7b493636d1e5c33,No genres available
Wind in the Wire,Randy Travis,spotify:track:4MhLXIVxJ7ahg8dGHvJPvo,10,Wind in the Wire,1993-08-17,https://i.scdn.co/image/ab67616d0000b2739be5543f500e39562c6e61a4,"contemporary country, country, country gospel, country road"
Genuine,Five Fingers of Funk,spotify:track:6sMrB24TxnRh9DdrfkiNWB,0,About Time,1998-01-01,https://i.scdn.co/image/ab67616d0000b273f6c05ec4e995a7370ca3148b,No genres available
"Un garçon pas comme les autres (Ziggy) - Live at Le Zénith, Paris, France - October 1995",Céline Dion,spotify:track:0FqUkDkefrjMSjUNPKTmSf,16,Live à Paris,1996-10-21,https://i.scdn.co/image/ab67616d0000b273ecdad9d150762ce54a9c0967,canadian pop
King Kong - Radio Edit,Shanadoo,spotify:track:4KN5geJTRuqrw3ryPo32hr,16,Welcome to Tokyo,2006-12-01,https://i.scdn.co/image/ab67616d0000b2737dbeabe4a75b137c28af69f9,bubblegum dance
"Massenet: Werther, Act 1: ""Alors, c'est bien ici la maison du bailli ?"" - ""Arrivez donc, Brühlmann !"" (Werther, Les enfants, Charlotte, Le bailli, Brülhmann, Kätchen, Sophie)",Jules Massenet,spotify:track:3zCfmkW4VT729WQ0DiztdZ,2,Massenet: Werther,1997,https://i.scdn.co/image/ab67616d0000b273398b7035c9310287b044797e,"classical, french opera, french romanticism, post-romantic era"
A New Heart,Michael Whalen,spotify:track:2aOup5o62pxs1dUpl5bpMn,1,From Conception to Birth: A Life Unfolds,2004-01-27,https://i.scdn.co/image/ab67616d0000b273423cda1438a3a47e3bd0ba6c,No genres available
See That Girl,The Righteous Brothers,spotify:track:63GYPSzNsUdAROhzeferhG,27,Just Once In My Life,1965-04-04,https://i.scdn.co/image/ab67616d0000b273cd7530409d09802935c840f9,"adult standards, brill building pop, folk rock, mellow gold, motown, rock-and-roll, rockabilly"
Savu hälvenee,Kaija Koo,spotify:track:65Gm07X8avtDscArg7JNsn,4,Operaatio Jalokivimeri,1998-07-24,https://i.scdn.co/image/ab67616d0000b273365f9eccbf864a325e3acd75,"classic iskelma, finnish dance pop, finnish pop, iskelma, suomi rock"
Members Only,Tyrone Taylor,spotify:track:2m85KGGHJO3lrLjtUONrJt,23,Reggae Max: Tyrone Taylor,1998-01-01,https://i.scdn.co/image/ab67616d0000b2736429f801fd60af8cb0284f7b,"deep ragga, lovers rock"
Chasing Cars,Snow Patrol,spotify:track:5hnyJvgoWiQUYZttV4wXy6,79,Eyes Open,2006-01-01,https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f,"irish rock, modern rock, neo mellow, permanent wave, pop rock"
Tigerauge Rock,Günter Noris,spotify:track:4hCEkU2OXkKlvN3r6s7MDz,5,Millennium-Tanzparty,1987-04-01,https://i.scdn.co/image/ab67616d0000b27363bfa9699c193ab8089bca43,"ballroom, easy listening"
Round and Round,Otis Taylor,spotify:track:0Ag9efaBNBy87WrCc6IHyd,8,White African,2001,https://i.scdn.co/image/ab67616d0000b2735dad42ee49620d8f8cabab46,"acoustic blues, country blues"
Rudolph The Red Nosed Reindeer,Frankie Randall,spotify:track:2ZgZ4d1cSQdVMwqyegrqsu,0,Let's Make Christmas Every Day,2003-11-18,https://i.scdn.co/image/ab67616d0000b273942514875a71264f5940abf2,No genres available
The Ferocious O' Flahertys,Joe Heaney,spotify:track:4RXBzB6VxRjcMDi3Tnl7qT,0,The Road from Connemara,2006,https://i.scdn.co/image/ab67616d0000b273a38f7fcebf2d16b260871815,"irish folk, sean-nos singing, traditional irish singing"
My Funny Valentine,Matt Dusk,spotify:track:7BV8npuolxH3AB2bqaSDlp,12,My Funny Valentine: The Chet Baker Songbook,2013-02-12,https://i.scdn.co/image/ab67616d0000b273a2a2f947117b522fc1523a64,contemporary vocal jazz
Hell Will Reign,Demonbreed,spotify:track:3TSmlgrOaMLgefyf7hntQb,0,Closer To God,2005-10-17,https://i.scdn.co/image/ab67616d0000b2733a4d19230d9c28827d209f05,german death metal
